word,occurrence,day
unwet,2.076797823713505e-09,
unwit,3.2893058854455144e-09,
unwon,3.761226179399557e-09,
unzip,1.0964335993790541e-07,980.0
upbow,2.3771969656638526e-09,
upbye,8.808395936255042e-11,
updos,1.7760318977988462e-09,
updry,5.1303096215704616e-11,
upend,4.351557169712806e-08,
upjet,4.856139795839098e-11,
uplay,4.4776761583265047e-10,
upled,3.108538075557998e-09,
uplit,2.1995098181681883e-09,
upped,2.441013580778417e-07,
upper,6.265560245083179e-05,1438.0
upran,1.1971735311422368e-10,
uprun,3.8770787337549797e-10,
upsee,2.919550455560138e-10,
upset,1.1165395962962064e-05,421.0
upsey,1.6168913284653196e-10,
uptak,1.5212233855921295e-09,
upter,4.639905828995872e-10,
uptie,9.549916371587308e-11,
uraei,1.0938292023254804e-08,
urali,4.610021689388511e-10,
uraos,0.0,
urare,3.1421676205400927e-10,
urari,8.328972356252961e-10,
urase,3.159519145617962e-10,
urate,3.107495342646871e-07,
urban,5.988685785268899e-05,1060.0
urbex,3.778691493733222e-10,
urbia,1.279644317730977e-09,
urdee,5.6782931134868873e-11,
ureal,6.465449913228838e-09,
ureas,7.076840848441179e-08,
uredo,1.9289870606398198e-09,
ureic,1.4911255613592191e-09,
urena,1.343619941973628e-09,
urent,3.9179536603928255e-09,
urged,1.3063750920991878e-05,
urger,4.6966859335029206e-09,
urges,4.238975861881045e-06,
urial,8.209159292338341e-09,
urine,1.1314933290123009e-05,1434.0
urite,6.625195919374161e-09,
urman,3.494858998309702e-09,
urnal,1.7884878118490382e-08,
urned,1.8139107806902643e-08,
urped,5.994126986430537e-10,
ursae,1.3427957362699415e-09,
ursid,2.800722116447218e-09,
urson,3.844791385959612e-10,
urubu,1.238494523048139e-09,
urvas,7.32765177702266e-11,
usage,1.679565151789575e-05,1179.0
users,4.176939193712314e-05,
usher,8.460952119548893e-07,169.0
using,0.0002600179030559,180.0
usnea,3.162090542740969e-09,
usque,1.9439556069755784e-07,
usual,4.111051683139522e-05,646.0
usure,8.507728264106618e-09,
usurp,5.37213795723801e-07,488.0
usury,9.076843502953124e-07,
uteri,2.51729852891458e-07,
utile,1.0054085279875837e-07,1096.0
utter,5.24911372394854e-06,1518.0
uveal,1.2980608119050885e-07,
uveas,2.0211437107287007e-10,
uvula,1.2952349067063552e-07,
vacua,6.916530281841915e-08,
vaded,6.1826965813693845e-09,
vades,3.0195452094261554e-09,
vagal,6.511201149805856e-07,
vague,9.259778016712516e-06,1906.0
vagus,5.67287187891452e-07,
vails,1.4864101451905753e-08,
vaire,2.155458180830294e-09,
vairs,1.0061391292337516e-09,
vairy,2.533724573483553e-09,
vakas,6.735790952089314e-10,
vakil,2.018891688493341e-08,
vales,1.2733419708865766e-07,
valet,8.374523702059378e-07,562.0
valid,3.0277492478489875e-05,501.0
valis,4.683683845208009e-09,
valor,7.606204235344194e-07,648.0
valse,2.857282371593328e-08,
value,0.0002647630189312,1422.0
valve,1.7409340453014012e-05,552.0
vamps,8.565671356208782e-08,
vampy,5.0971575737968065e-09,
vanda,7.338640530818451e-09,
vaned,3.520434058046362e-08,
vanes,6.524708862798434e-07,
vangs,3.2298943364317267e-09,
vants,2.7713731718392865e-08,
vaped,9.291676157652251e-10,
vaper,1.893787299200866e-09,
vapes,6.864203556944391e-10,
vapid,1.6136787579057456e-07,1122.0
vapor,1.0429338808535248e-05,691.0
varan,6.8556819932119605e-09,
varas,4.9981789800312985e-08,
vardy,2.5755503882396446e-10,
varec,4.2857825170716786e-10,
vares,2.2748944494832557e-09,
varia,1.7617465360331156e-07,
varix,5.1610295770387895e-08,
varna,1.432507461629484e-07,
varus,2.230732226848886e-07,
varve,5.6207136447383737e-08,
vasal,1.3104416263232113e-08,
vases,1.3014630462748757e-06,
vasts,3.5452003488423142e-09,
vasty,2.0382308463240405e-08,
vatic,2.3515914158167563e-08,
vatus,4.667898290122706e-10,
vauch,8.033458363809754e-11,
vault,2.6387166462882303e-06,543.0
vaunt,5.8322153932977016e-08,2280.0
vaute,3.783894694797674e-10,
vauts,1.4492631920937082e-10,
vawte,2.6888305672267964e-10,
vaxes,3.1828030808145336e-10,
veale,1.694363819249034e-09,
veals,1.3625713872755796e-08,
vealy,2.484884998460446e-10,
veena,2.775216715988904e-08,
veeps,1.1833867430421918e-09,
veers,1.924746018744372e-07,
veery,9.326152268229749e-09,
vegan,4.0302624372490213e-07,2144.0
vegas,1.5955838241765718e-08,
veges,2.1477041145523404e-09,
vegie,5.959586088510882e-09,
vegos,1.0896210850264154e-10,
vehme,1.0674434620938644e-10,
veils,6.62908279309704e-07,
veily,2.650460526748554e-10,
veins,8.464196898785303e-06,
veiny,2.87893800354766e-08,
velar,3.083302561890378e-07,
velds,2.782156712788364e-09,
veldt,6.469521800056556e-08,
veles,1.728094660147228e-09,
vells,2.5111833001911782e-09,
velum,1.457511366709241e-07,
venae,6.411598242550555e-08,
venal,2.361122022875861e-07,
vends,1.2475441746317984e-08,
vendu,8.776969835366799e-09,
veney,5.841447252297183e-10,
venge,1.606730418046709e-08,
venin,6.6700436995859045e-09,
venom,1.58889115709826e-06,699.0
vents,1.3210578299549523e-06,
venue,4.024677623419848e-06,1145.0
venus,5.5715466729111544e-08,
verbs,7.029246535239508e-06,
verge,2.679110461940581e-06,1662.0
verra,5.926760977104095e-08,
verry,7.083920138484246e-08,
verse,1.4278161143010947e-05,807.0
verso,8.845999673212645e-07,2201.0
verst,2.1083427306223257e-08,
verts,4.6104172355398986e-08,
vertu,1.0041235242397307e-07,
verve,3.0196338002497214e-07,817.0
vespa,3.624470163998694e-09,
vesta,1.6561073659104863e-08,
vests,9.427260272332204e-07,
vetch,2.3477615698652699e-07,
vexed,9.66991577797671e-07,
vexer,1.2493022166770728e-09,
vexes,4.5185813561943185e-08,
vexil,3.7676477541992436e-10,
vezir,1.78590000654566e-08,
vials,1.0977661634115065e-06,
viand,1.3711480955080902e-08,
vibes,2.387533352532501e-07,
vibex,3.623702013108576e-09,
vibey,1.0498773254236094e-09,
vicar,1.2467533304061362e-06,1797.0
viced,4.619091718005563e-09,
vices,1.996154505832237e-06,
vichy,2.7544501590703876e-09,
video,2.6656426143745197e-05,1909.0
viers,7.648203384502671e-10,
views,5.262430182483513e-05,
viewy,1.3782361063530147e-09,
vifda,3.181244087602231e-11,
viffs,0.0,
vigas,1.9071767987099972e-08,
vigia,1.382483044709559e-09,
vigil,7.667678960388003e-07,747.0
vigor,2.579724991846888e-06,498.0
vilde,3.18028394818981e-08,
viler,2.20150679552944e-08,
villa,2.310792924617999e-06,1038.0
villi,4.6965032481693923e-07,
vills,3.461277726657386e-08,
vimen,8.30230883486216e-10,
vinal,3.1905696756817647e-09,
vinas,3.782292476994797e-09,
vinca,6.552474058452163e-08,
vined,6.16826182575636e-09,
viner,4.914746096762457e-09,
vines,2.677561028576747e-06,
vinew,8.615042346171719e-11,
vinic,8.35408763069645e-10,
vinos,6.5506283686289636e-09,
vints,1.1506918977388644e-09,
vinyl,3.7154823166929416e-06,1095.0
viola,7.155189916829841e-07,1064.0
viold,3.6840111093672246e-10,
viols,9.3814097326117e-08,
viper,3.276815374420039e-07,1755.0
viral,7.612536001033731e-06,174.0
vired,9.526582681051995e-10,
vireo,8.336964096855581e-08,
vires,5.160318679031661e-07,
virga,2.9957854259521355e-08,
virge,1.7775258875918351e-09,
virid,2.284193185708716e-09,
virls,2.2997208019848167e-10,
virtu,8.530552548791094e-08,
virus,2.61017545562936e-05,2101.0
visas,1.7323842325822624e-06,
vised,1.5380219089422556e-07,
vises,4.416712190646876e-08,
visie,4.286208414860937e-09,
visit,5.2165611123200506e-05,688.0
visne,2.455133516487962e-09,
vison,4.1895666278435327e-08,
visor,4.596902340381348e-07,2230.0
vista,7.53123807726297e-07,889.0
visto,8.367377745344128e-08,
vitae,8.417918576242301e-07,
vital,2.662061098817503e-05,178.0
vitas,1.387400532237848e-08,
vitex,7.448950256616627e-09,
vitro,1.3766337742708856e-05,
vitta,3.8210439510244495e-08,
vivas,2.318863218775391e-08,
vivat,7.660447804980209e-09,
vivda,8.047164684610308e-11,
viver,9.805362939374618e-09,
vives,1.9412522753725624e-08,
vivid,5.848204409630853e-06,253.0
vixen,1.379287834168963e-07,944.0
vizir,2.757414073961684e-08,
vizor,1.2944950897875174e-08,
vleis,1.6164220406622576e-08,
vlies,4.056045457140334e-10,
vlogs,1.0747524193319149e-08,
voars,5.455303687257329e-10,
vocab,2.2509478618815137e-08,
vocal,7.107370975063532e-06,896.0
voces,5.354162247783733e-08,
voddy,6.729917818859564e-10,
vodka,1.3302417778504605e-06,152.0
vodou,1.7829266675262192e-08,
vodun,1.8675120463385046e-08,
voema,0.0,
vogie,4.150592369106532e-10,
vogue,1.3652949303377685e-06,1758.0
voice,9.18138582346728e-05,397.0
voids,1.785627466688311e-06,
voila,8.065285740599394e-08,1772.0
voile,6.634501282576368e-08,
voips,0.0,
volae,4.626933400309063e-10,
volar,2.253133254725981e-07,
voled,5.991449672504422e-10,
voles,3.787237835695123e-07,
volet,9.370075328973824e-09,
volks,8.607910548796838e-09,
volta,8.078151800816614e-08,
volte,1.467137251154327e-07,
volti,4.6537768216836644e-09,
volts,2.544108469919593e-06,
volva,1.8723288111033295e-08,
volve,4.0546806978625236e-08,
vomer,1.0345930114397107e-07,
vomit,1.0731344639225429e-06,529.0
voted,1.145974060818844e-05,
voter,4.562346462080314e-06,1763.0
votes,1.421028919139644e-05,
vouch,4.16368800415512e-07,348.0
vouge,1.1806766244543131e-09,
voulu,4.1686436240695457e-08,
vowed,1.8274128456141624e-06,
vowel,4.733622245112201e-06,764.0
vower,4.612307412665828e-09,
voxel,3.525638090334793e-07,
vozhd,5.878729205655021e-09,
vraic,9.64180287416072e-10,
vrils,2.580253538608801e-11,
vroom,1.6723347364688833e-08,
vrous,1.1512266868962672e-10,
vrouw,3.3091113547101255e-08,
vrows,3.6753473257877806e-10,
vuggs,1.2415065940574176e-10,
vuggy,4.570797990766096e-08,
vughs,5.797377797822633e-09,
vughy,1.2482945321162787e-09,
vulgo,3.8153408894459065e-08,
vulns,3.3377855153393636e-10,
vulva,6.259876187186819e-07,
vutty,0.0,
vying,4.846815772907576e-07,1453.0
waacs,1.879551034256188e-10,
wacke,4.3624370715811264e-08,
wacko,4.2529517533806965e-08,
wacks,1.1850262282564471e-09,
wacky,2.00563633043771e-07,408.0
wadds,1.257505698876171e-10,
waddy,7.947251825513035e-09,
waded,5.670247566058606e-07,
wader,5.0743633863703515e-08,
wades,5.3157638078005225e-08,
wadge,2.2210154981827653e-09,
wadis,1.1326523690513569e-07,
wadts,4.2162955626867666e-11,
wafer,2.4889484473078483e-06,1879.0
waffs,4.770722902142087e-10,
wafts,9.505898518114009e-08,
waged,1.968408489574358e-06,
wager,9.098340404989358e-07,1263.0
wages,3.037940301510389e-05,
wagga,1.2069869051445361e-09,
wagon,6.207300757523626e-06,970.0
wagyu,3.76305117094633e-09,
wahoo,4.3106038063456255e-08,
waide,4.918988738555896e-10,
waifs,7.453749169883394e-08,
waift,3.020009733262219e-10,
wails,2.741290538210706e-07,
wains,1.572301902896811e-08,
wairs,3.8174143998648265e-10,
waist,7.733412080597191e-06,1301.0
waite,3.239299092072656e-08,
waits,2.276355187404988e-06,
waive,3.6477600770012942e-06,917.0
wakas,4.450627452134981e-09,
waked,2.258142230004978e-07,
waken,2.152605671312813e-07,
waker,1.0249437414344698e-08,
wakes,1.361910167361202e-06,
wakfs,1.0495702545965104e-08,
waldo,8.010468532937411e-09,
walds,2.7711237013394727e-10,
waled,4.076215207593492e-09,
waler,2.3230951482489103e-08,
wales,9.760998239016773e-08,
walie,1.00123967061716e-09,
walis,1.0507008170179688e-08,
walks,8.01414775196463e-06,
walla,3.6860013761241825e-08,
walls,3.891260996169876e-05,
wally,1.5165900393299125e-08,
walty,3.7542802075463117e-10,
waltz,7.066868784022517e-07,521.0
wamed,7.667395548e-08,
wames,6.507047889403595e-10,
wamus,3.9449936921343015e-10,
wands,1.7782958394718665e-07,
waned,8.217705976676371e-07,
wanes,2.1202862541258585e-07,
waney,3.2865890686739614e-09,
wangs,1.906870418788564e-09,
wanks,2.235885404044957e-09,
wanky,3.019175984636524e-09,
wanle,2.2708951635808103e-10,
wanly,9.998363310614879e-08,
wanna,1.3385169961566134e-06,
wants,3.7428502218972425e-05,
wanty,7.162801618498804e-10,
wanze,1.0400918334929619e-10,
waqfs,2.8324433092308253e-08,
warbs,1.7199642134146928e-10,
warby,6.040348182745346e-10,
wards,3.000893816533789e-06,
wared,2.556858829105835e-09,
wares,2.6092587336279397e-06,
warez,6.486401755434467e-09,
warks,3.2192402721342715e-09,
warms,5.422809215360757e-07,
warns,2.300841313171986e-06,
warps,2.445613324653096e-07,
warre,8.469387097420623e-08,
warst,1.1368022789781664e-08,
warts,8.066823414765167e-07,
warty,1.3610889908477476e-07,1611.0
wases,2.358776378663663e-09,
washy,9.982311922840381e-08,
wasms,1.0084021001555143e-09,
wasps,7.656803848021809e-07,
waspy,3.260347091194049e-09,
waste,5.48211391287623e-05,445.0
wasts,3.359099969291179e-09,
watap,3.3317467125482107e-10,
watch,3.354360418597935e-05,267.0
water,0.0003609871328808,1651.0
watts,1.708481817104257e-06,
wauff,1.7139614658101543e-11,
waugh,4.032328440040089e-09,
wauks,1.5398196377691688e-10,
waulk,1.0553859874917751e-09,
wauls,6.565209603043297e-10,
waurs,4.5923713859474796e-11,
waved,6.577211158855789e-06,
waver,4.6221148863878636e-07,1870.0
waves,2.899834289564751e-05,
wavey,4.3891374867932604e-09,
wawas,1.0553345423935934e-09,
wawes,2.2198376026238973e-09,
wawls,6.411498533476223e-11,
waxed,1.0025944868630176e-06,
waxen,1.3991426484949442e-07,1405.0
waxer,8.576560048823012e-09,
waxes,6.754967472488715e-07,
wayed,5.312608073460012e-09,
wazir,5.888617252480799e-08,
wazoo,9.74292388655762e-09,
weald,1.5313284649209892e-08,
weals,3.542120595056985e-08,
weamb,3.797906364400028e-11,
weans,2.9661281608639452e-08,
wears,3.5188413630748984e-06,
weary,4.551418046503386e-06,188.0
weave,2.239147106593009e-06,861.0
webby,1.3141237200642309e-08,
weber,5.3066925325140354e-08,
wecht,1.963254747661125e-09,
wedel,1.3703855687718924e-09,
wedge,4.0798667168928655e-06,405.0
wedgy,1.4292254382763934e-09,
weeds,5.389302259573015e-06,
weedy,4.209253455655926e-07,1601.0
weeke,3.8504808017592045e-08,
weeks,7.00289785163477e-05,
weels,5.473777697773131e-09,
weems,1.41446884538432e-09,
weens,5.512209981795024e-09,
weeny,2.966814019345065e-08,
weeps,3.5918338426199625e-07,
weepy,9.985588636851616e-08,
weest,1.9447332588740093e-09,
weete,3.1117036780603514e-09,
weets,1.3287358990865528e-09,
wefte,1.7360280914202607e-10,
wefts,7.510810760891219e-08,
weids,3.3576808056157147e-10,
weigh,5.308227946443367e-06,1788.0
weils,2.200069487701128e-09,
weird,4.290832416700141e-06,1783.0
weirs,3.1869707186160666e-07,
weise,8.597491101269838e-09,
weize,1.9830322203762127e-10,
wekas,2.5202772724330913e-09,
welch,2.3429429116816893e-08,2071.0
welds,1.365547333307404e-06,
welke,2.3087858815884488e-08,
welks,1.1254970194718438e-09,
welkt,2.430133374392573e-10,
wells,1.2877524650320993e-05,
welly,1.180464568317774e-08,
welsh,3.0912513615533046e-08,1486.0
welts,1.8135806470809257e-07,
wembs,0.0,
wench,3.9301710160088986e-07,396.0
wends,4.005509143922836e-08,
wenge,5.1629865072122526e-09,
wenny,3.4260978186428924e-10,
wents,2.443100098892259e-09,
weros,1.5092660593518658e-10,
wersh,1.103453581563496e-09,
wests,5.567132634887173e-09,
wetas,5.072403779782242e-09,
wetly,6.994923175795976e-08,
wexed,1.538866233330438e-09,
wexes,7.409491915855159e-11,
whack,4.3326445222646723e-07,221.0
whale,3.798358407038904e-06,1479.0
whamo,8.941894805158944e-10,
whams,3.6582971452148164e-09,
whang,1.5192242930339715e-08,
whaps,1.512110156531854e-09,
whare,5.9141043671218094e-08,
wharf,1.5143133532546923e-06,624.0
whata,1.0310333014018625e-08,
whats,9.785143703311407e-08,
whaup,1.7012978148489564e-09,
whaur,1.4345389311998249e-08,
wheal,1.3941633596914474e-07,
whear,7.2027165831656245e-09,
wheat,2.101111378578935e-05,1954.0
wheel,1.7429779436497484e-05,1215.0
wheen,9.0154826004607e-09,
wheep,3.4979397023349182e-09,
wheft,5.863573401126974e-10,
whelk,5.7072177455097525e-08,
whelm,1.3550396555928048e-08,
whelp,9.13640725030973e-08,37.0
whens,1.757615375908017e-08,
where,0.0005988668883219,1077.0
whets,4.4090352631087634e-08,
whews,3.1579465292752566e-10,
wheys,7.922274682936604e-09,
which,0.0024305603723041,1042.0
whids,8.527350307818703e-10,
whiff,6.62177712911216e-07,1547.0
whift,5.075885316230267e-10,
whigs,6.387892145909292e-08,
while,0.0003412718698382,1191.0
whilk,2.1410957309342396e-08,
whims,7.661204654141329e-07,
whine,7.61116596663669e-07,2216.0
whins,9.391580135797994e-09,
whiny,1.0722251374772898e-07,1532.0
whios,3.0862099958950394e-11,
whips,7.238815896926098e-07,
whipt,2.437105859343092e-08,
whirl,8.163607685673923e-07,2187.0
whirr,9.553207824808396e-08,
whirs,1.5783901137211842e-08,
whish,2.0115500038997426e-08,
whisk,9.05172532270626e-07,811.0
whiss,6.554419690329992e-10,
whist,1.7725448131500346e-07,
white,0.0001374355674488,1999.0
whits,4.772638767525095e-09,
whity,3.587588863762647e-09,
whizz,7.732729173426378e-08,
whole,0.0001769239048007,1567.0
whomp,1.5597153799618015e-08,
whoof,5.89100618952898e-09,
whoop,3.067964422598379e-07,462.0
whoot,1.698524922516542e-09,
whops,1.146915089567102e-09,
whore,1.6198753235130425e-06,
whorl,7.746370181394013e-07,
whort,8.663988959600743e-10,
whose,0.0001384442925336,2236.0
whoso,1.3989573460548854e-07,
whows,5.347212180678572e-10,
whump,2.9126960714442877e-08,
whups,1.3147981989258815e-09,
whyda,0.0,
wicca,6.027619438020437e-09,
wicks,1.8038948525145317e-07,
wicky,3.0899822345276102e-09,
widdy,4.645576490158732e-09,
widen,1.911695312628581e-06,1625.0
wider,2.016225756960921e-05,1333.0
wides,3.050618273547911e-08,
widow,9.301247173425509e-06,451.0
width,2.4220762152253884e-05,1865.0
wield,1.0254084145344678e-06,1539.0
wiels,1.2220710991772687e-10,
wifed,1.5938861325226483e-09,
wifes,2.4329923302701672e-08,
wifey,2.1319860916690915e-08,
wifie,7.325099793398236e-09,
wifty,5.74053767368743e-10,
wigan,1.6113261724903792e-09,
wigga,6.187960202574948e-10,
wiggy,5.440326928951577e-09,
wight,1.4549375208616765e-07,1440.0
wikis,1.0803719594096317e-07,
wilco,2.763099114511114e-09,
wilds,4.371362109623078e-07,
wiled,8.9313955964343e-09,
wiles,3.1447223335590025e-07,
wilga,1.916496294440684e-09,
wilis,2.2936866794776022e-09,
wilja,1.9468175148362743e-10,
wills,2.876586381717061e-06,
willy,3.557252802011135e-07,2287.0
wilts,6.953805716136686e-08,
wimps,5.2763695828073055e-08,
wimpy,7.169004303975157e-08,1605.0
wince,4.714362273716688e-07,217.0
winch,7.896152646935662e-07,720.0
winds,1.0561336857790593e-05,
windy,1.0616788904371787e-06,1472.0
wined,6.738290721841623e-08,
wines,4.868538253504084e-06,
winey,1.0454902836798396e-08,
winge,2.903638438578326e-09,
wings,1.239136512594996e-05,
wingy,1.99069457584855e-09,
winks,3.105348804410824e-07,
winna,2.2650765920673165e-08,
winns,3.5463726844042754e-10,
winos,4.853785021907697e-08,
winze,1.6469851034095485e-08,
wiped,5.659924941028294e-06,
wiper,3.839615516199047e-07,
wipes,6.459121448187943e-07,
wired,2.3063879825713228e-06,
wirer,3.184427923574873e-09,
wires,6.703711369482334e-06,
wirra,1.8244922567189903e-09,
wised,3.3316471945710194e-08,
wiser,1.9045250451199537e-06,2228.0
wises,6.063339492712316e-09,
wisha,2.086871770945464e-09,
wisht,3.4656548173472856e-08,
wisps,4.0506771284754e-07,
wispy,3.224321343964221e-07,1416.0
wists,1.903763625077381e-09,
witan,1.6937623872337327e-08,
witch,3.944023851545353e-06,2168.0
wited,9.712051581012294e-10,
wites,2.1738972366680543e-09,
withe,5.112765467885083e-08,
withs,1.4862459849496192e-08,
withy,2.0493928953868592e-08,
witty,1.8627680719873752e-06,1604.0
wived,5.451297884206952e-09,
wiver,8.46010776156536e-10,
wives,1.1827609596366528e-05,
wizen,6.473266673800992e-09,
wizes,1.0449772734622e-10,
woads,2.6141124445655526e-10,
woald,5.267068310943479e-09,
wocks,5.917992269843796e-10,
wodge,7.462644551203823e-09,
woful,3.515500901940527e-08,
wojus,5.661012221491735e-11,
woken,8.458490836460442e-07,874.0
woker,8.349677715902003e-10,
wokka,4.0815976168340207e-10,
wolds,1.88055872385462e-08,
wolfs,4.0357701998061665e-08,
wolly,2.5649334212118904e-09,
wolve,3.6457232155395758e-09,
woman,0.0001275743184669,2181.0
wombs,1.415084852851578e-07,
womby,9.085304208955592e-10,
women,0.0002461245917947,1932.0
womyn,2.175818164196208e-08,
wonga,3.4672256954415562e-09,
wongi,9.415616201990939e-10,
wonks,1.9431665885250026e-08,
