word	occurrence
fella	5.357604109690328e-07
larva	1.5544007590051478e-06
forgo	8.023790417155397e-07
story	0.0001013023016275838
hairy	2.541213248150598e-06
train	3.366267377714394e-05
homer	2.102509253631979e-07
badge	2.1872345382689674e-06
midst	9.460517294428427e-06
canny	3.00578207657054e-07
fetus	4.98058034281712e-06
butch	2.2985612908144048e-07
farce	1.316064372076653e-06
slung	1.2496288854890736e-06
tipsy	2.9943600367232647e-07
metal	5.910778447287157e-05
yield	5.105908967379946e-05
delve	7.865716384003463e-07
being	0.0005071258853422477
scour	9.277950448449701e-07
glass	5.531430892006029e-05
gamer	1.0509760237198407e-07
scrap	5.38853037141962e-06
money	0.00015951856592437254
hinge	2.3345415229414355e-06
album	5.730755469812721e-06
vouch	4.1636880041551196e-07
asset	1.8609704839036567e-05
tiara	2.3169840929426755e-07
crept	3.148357641293842e-06
bayou	2.6572337276320467e-07
atoll	3.966387939158267e-07
manor	2.460714017615828e-06
creak	5.169497381984911e-07
showy	6.196094921051554e-07
phase	9.275952950702049e-05
froth	5.971706849550173e-07
depth	4.8133534073713234e-05
gloom	2.585513841495413e-06
flood	1.8530659363023007e-05
trait	5.548365907088737e-06
girth	7.867976455600001e-07
piety	3.0291692519313073e-06
payer	1.1478734893444198e-06
goose	2.311867694970715e-06
float	5.485369811140117e-06
donor	1.0887678417930146e-05
atone	4.782910815492869e-07
primo	2.8064980227782144e-07
apron	2.2652456186733616e-06
blown	6.327087712634238e-06
cacao	5.945201723989158e-07
loser	1.4184246015247482e-06
input	5.2487393841147426e-05
gloat	1.8505657223499838e-07
awful	7.437915037371568e-06
brink	1.811236825233209e-06
smite	3.352719727445219e-07
beady	2.151131751304547e-07
rusty	1.5904435099400872e-06
retro	6.129399014298542e-07
droll	2.867295731334707e-07
gawky	9.397296494739749e-08
hutch	1.3899088784796732e-07
pinto	1.9463339484104836e-07
gaily	6.449272916597693e-07
egret	1.194584933728038e-07
lilac	6.883954813474702e-07
sever	1.1267711101936584e-06
field	0.00018984254536917434
fluff	3.9362626154115786e-07
hydro	2.105705971189309e-06
flack	6.226244146034788e-08
agape	4.2181427687637553e-07
wench	3.9301710160088986e-07
voice	9.18138582346728e-05
stead	1.378184210807376e-06
stalk	2.310790621322667e-06
berth	1.4552353741237312e-06
madam	1.297538020708089e-06
night	0.00012943322377395816
bland	1.3711746055378172e-06
liver	2.460294144839281e-05
wedge	4.0798667168928655e-06
augur	2.232229962828569e-07
roomy	3.318021316545128e-07
wacky	2.00563633043771e-07
flock	4.0398003238806265e-06
angry	1.8509108285797994e-05
bobby	1.564994731495517e-07
trite	5.076143634141772e-07
aphid	9.851811398675635e-07
tryst	1.9921979486525742e-07
midge	2.5633647510403534e-07
power	0.00030011087306775153
elope	1.3427107276697824e-07
cinch	2.154687348365769e-07
motto	2.1381754572757926e-06
stomp	2.9208165969407673e-07
upset	1.1165395962962065e-05
bluff	1.795217526705528e-06
cramp	4.2370749383735526e-07
quart	1.5386392510663427e-06
coyly	2.1507907973727925e-07
youth	3.577077688532881e-05
rhyme	2.3943973360474046e-06
buggy	1.0628738641571546e-06
alien	1.2385608588374453e-05
smear	1.8000833233600132e-06
unfit	2.2225181874091503e-06
patty	1.8618829088268286e-07
cling	2.030736252436327e-06
glean	4.837642217125903e-07
label	1.8347380646446254e-05
hunky	8.963035300624255e-08
khaki	7.259496993583525e-07
poker	1.7720504956741934e-06
gruel	2.942455998322657e-07
twice	3.2442956580780447e-05
twang	2.0673576344165668e-07
shrug	1.776992471604899e-06
treat	2.5388689755345696e-05
unlit	2.8916881291252137e-07
waste	5.48211391287623e-05
merit	1.3582530573330587e-05
woven	4.831418564208434e-06
octal	2.4385901696177827e-07
needy	3.464858805273252e-06
clown	1.3856562998171286e-06
widow	9.301247173425509e-06
irony	5.610763546428643e-06
ruder	7.680083648153868e-08
gauze	1.225939936375653e-06
chief	4.582996058161371e-05
onset	1.3781114321318455e-05
prize	8.249784614235977e-06
fungi	5.454386923702259e-06
charm	6.160440570965875e-06
gully	8.61682892718818e-07
inter	1.9644930616777856e-05
whoop	3.067964422598379e-07
taunt	4.7080974951541066e-07
leery	2.2132503161742533e-07
class	0.00015987471502739936
theme	2.4893143890949432e-05
lofty	2.8171478061267408e-06
tibia	1.6242408878497371e-06
booze	8.716581919543387e-07
alpha	8.343059598701074e-06
thyme	1.0330057313012731e-06
eclat	4.855379982515729e-08
doubt	5.6519822901464064e-05
parer	1.4275635074056935e-08
chute	1.0138352001831664e-06
stick	1.585639955010265e-05
trice	1.1430657650635112e-07
alike	1.166132093203487e-05
sooth	1.9980808090735991e-07
recap	3.137091246685486e-07
saint	4.425656193234318e-06
liege	2.130157338342542e-07
glory	1.2930029070048477e-05
grate	1.0759514862002106e-06
admit	1.820914305426413e-05
brisk	1.813029739423655e-06
soggy	5.266706017437173e-07
usurp	5.37213795723801e-07
scald	2.1123202543549268e-07
scorn	2.143627741588716e-06
leave	9.871766029391438e-05
twine	7.834820826246869e-07
sting	2.118574502674164e-06
bough	3.777492514700498e-07
marsh	3.286464798293309e-06
sloth	4.378800514359682e-07
dandy	5.277033784523155e-07
vigor	2.579724991846888e-06
howdy	4.290328373457441e-08
enjoy	2.7623475798463914e-05
valid	3.0277492478489875e-05
ionic	5.478648695316224e-06
equal	9.071983949979768e-05
unset	7.130362696727843e-08
floor	6.69797229784308e-05
catch	2.510137881472474e-05
spade	1.006413026516384e-06
stein	1.463219567199303e-07
exist	5.867694235348608e-05
quirk	2.9302599756420024e-07
denim	7.444919941690387e-07
grove	1.913092603444966e-06
spiel	1.4557116003288685e-07
mummy	7.781225167491357e-07
fault	2.56852913662442e-05
foggy	6.440406968977186e-07
flout	1.950503181546992e-07
carry	6.01261253177654e-05
sneak	1.7364122481922095e-06
libel	2.0154731828370133e-06
waltz	7.066868784022517e-07
aptly	1.8223608935841184e-06
piney	6.069355741544769e-08
inept	8.382413159324642e-07
aloud	5.813061397930141e-06
photo	1.580529346028925e-05
dream	2.736991249548737e-05
stale	2.0003357735731696e-06
vomit	1.0731344639225427e-06
ombre	7.702176048951514e-08
fanny	1.378859929701548e-07
unite	3.991249950558995e-06
snarl	5.304884146539734e-07
baker	1.0816435815286241e-06
there	0.00102013289462775
glyph	2.434931876393875e-07
pooch	7.309823969237073e-08
hippy	1.410509191401843e-07
spell	7.717104317634948e-06
folly	2.846755314749316e-06
louse	4.590871020582199e-07
gulch	1.248769710571196e-07
vault	2.6387166462882303e-06
godly	1.2229846208811068e-06
threw	1.4560924455508939e-05
fleet	1.2455656251404435e-05
grave	1.5215544008242433e-05
inane	2.965480453553937e-07
shock	2.563793801527936e-05
crave	8.146350836568672e-07
spite	2.184778175433166e-05
valve	1.7409340453014012e-05
skimp	9.249229840690986e-08
claim	9.086399950319901e-05
rainy	3.041369818674866e-06
musty	6.151331848514019e-07
pique	3.310336052209095e-07
daddy	2.148403495993989e-06
quasi	9.100561701416155e-06
arise	2.546794588852208e-05
aging	1.2013797550025629e-05
valet	8.374523702059378e-07
opium	2.8928463325428312e-06
avert	1.5554093511127576e-06
stuck	1.2277539108254132e-05
recut	7.817905611773313e-08
mulch	9.706553225896641e-07
genre	8.117369084175153e-06
plume	2.617730447127542e-06
rifle	6.363834527292056e-06
count	3.024218913196819e-05
incur	3.168912544424529e-06
total	0.00022405260941013694
wrest	5.042276154654246e-07
mocha	1.2198282750119916e-07
deter	3.9895901772979414e-06
study	0.0002887270727660507
lover	9.682111440270091e-06
safer	4.871649725828319e-06
rivet	4.5995975369805817e-07
funny	9.522536465738085e-06
smoke	1.9727081235032528e-05
mound	3.4622510020199114e-06
undue	4.95330215926515e-06
sedan	1.0151233300348395e-06
pagan	3.2428173153675745e-06
swine	3.1416886054103087e-06
guile	4.0002529829052945e-07
gusty	1.792657599253289e-07
equip	2.656229712556524e-06
tough	1.2719895348709542e-05
canoe	2.8782271192540066e-06
chaos	7.7026133385516e-06
covet	3.625607030244282e-07
human	0.00022622656368184835
udder	3.521746165802142e-07
lunch	1.7204476116603472e-05
blast	6.438258042180678e-06
stray	2.7987640396531788e-06
manga	2.71334063270956e-07
melee	3.429029018775509e-07
lefty	7.717100460880034e-08
quick	2.847439671313623e-05
paste	4.937156086270989e-06
given	0.0003256359416991472
octet	3.169034653183189e-07
risen	7.874562452343526e-06
groan	1.739423402113971e-06
leaky	7.677368273562024e-07
grind	1.829718487442733e-06
carve	1.2741540012939367e-06
loose	1.7490335540060187e-05
sadly	3.634140584836132e-06
spilt	3.7624794202884004e-07
apple	8.15445268926851e-06
slack	2.762743315543048e-06
honey	8.650407071399968e-06
final	0.00011552470925380476
sheen	8.35472951621341e-07
eerie	1.330640742480682e-06
minty	6.698928038062491e-08
slick	1.918882107929676e-06
derby	2.2703923406197645e-07
wharf	1.5143133532546925e-06
spelt	8.59708286498062e-07
coach	9.021861205837923e-06
erupt	7.554064973191999e-07
singe	1.1022987649766947e-07
price	0.0001375764567637816
spawn	1.1749043210329545e-06
fairy	4.257236810190079e-06
jiffy	9.283602345533381e-08
filmy	1.8040642515870786e-07
stack	8.267219527624547e-06
chose	1.8505722291592974e-05
sleep	4.076270342920907e-05
ardor	5.09727114490488e-07
nanny	7.414964355234587e-07
niece	2.6612339206621983e-06
woozy	1.2417867043978958e-07
handy	3.2559812598265124e-06
grace	1.656442933381186e-05
ditto	5.325120218913071e-07
stank	2.7901177602984716e-07
cream	1.4754602052562404e-05
usual	4.111051683139522e-05
diode	3.890698733357567e-06
valor	7.606204235344194e-07
angle	3.624957178544719e-05
ninja	1.5021254110902937e-07
muddy	2.746469886005798e-06
chase	4.336895508458838e-06
reply	2.188183254475007e-05
prone	6.897159164509503e-06
spoil	2.99023097340978e-06
heart	0.00011401064941310324
shade	8.8914281786856e-06
diner	9.44367039323879e-07
arson	1.4852412618893141e-06
onion	5.075729541204055e-06
sleet	4.984952664699449e-07
dowel	4.1625780710319305e-07
couch	5.9227987594567825e-06
palsy	1.6871353136593825e-06
bowel	4.8965528776534485e-06
smile	3.4533392572484445e-05
evoke	2.7090232197224393e-06
creek	3.92852401091659e-06
lance	1.7687137346911185e-06
eagle	3.4354682247794697e-06
idiot	2.5800456296565243e-06
siren	1.093325298597847e-06
built	7.560648082289844e-05
embed	6.563892668509652e-07
award	3.122285612334963e-05
dross	3.148034272726363e-07
annul	5.488374955575637e-07
goody	1.773136419558341e-07
frown	2.416220636405342e-06
patio	1.8876481362894992e-06
laden	3.440568443693337e-06
humid	2.6172849220529316e-06
elite	1.2323054670559941e-05
lymph	4.963820570083044e-06
edify	1.1176045262573098e-07
might	0.0003220393863739446
reset	2.4054852838162333e-06
visit	5.2165611123200506e-05
gusto	5.42858536505264e-07
purse	5.224257565714652e-06
vapor	1.0429338808535248e-05
crock	2.369964960280413e-07
write	6.486230246082414e-05
sunny	3.350666843289218e-06
loath	5.722234982385999e-07
chaff	6.960379653264682e-07
slide	1.1320364610583055e-05
queer	3.0465624672615376e-06
venom	1.58889115709826e-06
stamp	7.4835548275586914e-06
sorry	2.360698295888142e-05
still	0.00031939671956934037
acorn	4.211164701928283e-07
aping	1.1186748778868605e-07
pushy	2.9558812670416045e-07
tamer	1.5231516229619046e-07
hater	1.8501471714671426e-07
mania	1.3771411693142e-06
awoke	2.335597744149709e-06
brawn	1.6599628423819014e-07
swift	4.4307733878667935e-06
exile	6.90333521561115e-06
birch	1.8867385074372578e-06
lucky	9.469869892200223e-06
freer	1.2790423738806566e-06
risky	4.4146941445433185e-06
ghost	6.2598080012321585e-06
plier	4.40305071336411e-08
lunar	4.023110127491236e-06
winch	7.896152646935662e-07
snare	9.917176362250757e-07
nurse	1.930175041707116e-05
house	0.00015964087840984577
borax	2.725570934103416e-07
nicer	8.212706029553374e-07
lurch	5.269754655046199e-07
exalt	5.109440257911046e-07
about	0.0010533316363580524
savvy	9.709173411920347e-07
toxin	3.38647765602218e-06
tunic	1.3210093709403737e-06
pried	4.0292614073678123e-07
inlay	3.8492756544883376e-07
chump	8.978836625317399e-08
lanky	4.2153651861553955e-07
cress	1.5536386797521117e-07
eater	6.670861665725169e-07
elude	7.202762787983375e-07
cycle	4.7802405824768356e-05
kitty	3.5060772262340834e-07
boule	9.369705310291465e-08
moron	2.815204237549551e-07
tenet	9.59907494006984e-07
place	0.0003061436198186129
lobby	5.803840699627472e-06
plush	8.568692015842316e-07
vigil	7.667678960388003e-07
index	6.323116293060593e-05
blink	1.5801712532947932e-06
clung	2.8246303509149584e-06
qualm	1.0315671374883096e-07
croup	2.2556433521003783e-07
clink	2.7392649158741734e-07
juicy	9.456554181497268e-07
stage	9.82419794308953e-05
decay	1.4234398022381357e-05
nerve	2.198562793637393e-05
flier	3.280238075831221e-07
shaft	1.1300956020932063e-05
crook	9.61658811320376e-07
clean	3.432392208196688e-05
china	2.430346889923385e-06
ridge	8.202680064641754e-06
vowel	4.733622245112201e-06
gnome	2.0831139082133633e-07
snuck	4.743099291815156e-07
icing	1.389365404520504e-06
spiny	7.154624177019287e-07
rigor	1.3317406319401926e-06
snail	1.5917760151751282e-06
flown	3.748234221347957e-06
rabid	5.153085538722734e-07
prose	7.689975418543327e-06
thank	3.1029716919874775e-05
poppy	8.918787386846816e-07
budge	8.199579627898856e-07
fiber	1.998741088755196e-05
moldy	2.686637762394639e-07
dowdy	1.395683186444785e-07
kneel	1.0026870302226599e-06
track	3.2619462508591824e-05
caddy	1.4790106320106133e-07
quell	7.060720810159182e-07
dumpy	1.2421628014180897e-07
paler	1.0333907414405985e-06
swore	2.892423815410439e-06
rebar	2.1308328719271684e-07
scuba	6.256048823161109e-07
splat	1.41255605257129e-07
flyer	8.751712147159196e-07
horny	6.496638405906197e-07
mason	6.278878129251098e-07
doing	0.0001107298409624491
ozone	6.449872425946524e-06
amply	1.8086476416101505e-06
molar	3.8031998064980145e-06
ovary	2.689506329716096e-06
beset	1.662228819441225e-06
queue	3.839963585505757e-06
cliff	4.156288196099922e-06
magic	1.4129763439996167e-05
truce	1.5963191458467917e-06
sport	1.3081244524073555e-05
fritz	3.293338648902022e-08
edict	1.0787477879148356e-06
twirl	2.121544567046385e-07
verse	1.4278161143010947e-05
llama	2.692709259122239e-07
eaten	8.448858297924743e-06
range	0.0001602814315992873
whisk	9.051725322706261e-07
hovel	2.34672759802379e-07
rehab	6.364657143365094e-07
macaw	8.587821042738142e-08
sigma	1.09151487095005e-06
spout	7.62877995157396e-07
verve	3.0196338002497214e-07
sushi	4.473128636206525e-07
dying	1.5296699803002412e-05
fetid	2.6162575380794803e-07
brain	5.087731879029889e-05
buddy	1.989368213344278e-06
thump	8.693237572288126e-07
scion	4.537108270596946e-07
candy	3.752370012080064e-06
chord	3.4935046005557526e-06
basin	1.5732967121948604e-05
march	8.91352710823412e-06
crowd	2.0053881125932094e-05
arbor	4.2332153554980323e-07
gayly	8.334735888126942e-08
musky	2.3590501371018036e-07
stain	4.367322267171403e-06
dally	3.4335103634930417e-07
bless	3.853126258945849e-06
bravo	9.489698172160387e-08
stung	1.3385650379404978e-06
title	9.299557947088032e-05
ruler	7.630850832356373e-06
kiosk	4.4960038451336006e-07
blond	3.5621930032903037e-06
ennui	2.64763858126571e-07
layer	5.530418129637837e-05
fluid	3.754728011699626e-05
tatty	1.0983769612948891e-07
score	2.3191476830106695e-05
cutie	7.47395973199616e-08
zebra	6.835005632410685e-07
barge	3.022176583726832e-06
matey	4.5903498069321816e-08
bluer	1.3567225934707494e-07
aider	1.6166665702144202e-07
shook	2.459626801282866e-05
river	5.021655495511368e-05
privy	1.3517131719709142e-06
betel	4.043893437710722e-07
frisk	2.3191999218852288e-07
bongo	8.103535208192625e-08
begun	2.643170751980506e-05
azure	5.446076966109103e-07
weave	2.239147106593009e-06
genie	3.6071448477059677e-07
sound	8.412053401116282e-05
glove	2.3830093437027244e-06
braid	1.0905768101565627e-06
scope	3.900217630871339e-05
wryly	7.280358136085852e-07
rover	3.1510781951737953e-07
assay	8.621885172033217e-06
ocean	2.200510869442951e-05
bloom	3.5157190541212912e-06
irate	4.982080798754396e-07
later	0.00021434569091070444
woken	8.458490836460442e-07
silky	1.232643332969019e-06
wreck	2.623910170314048e-06
dwelt	1.6145345011864265e-06
slate	2.9401934671113848e-06
smack	1.0156816409789826e-06
solid	4.851250843785237e-05
amaze	3.7556048170017676e-07
hazel	8.675712984995698e-07
wrist	6.343667778310192e-06
jolly	1.2079476368853647e-06
globe	5.7112549575322194e-06
flint	1.5705514215369476e-06
rouse	8.481715212838025e-07
civil	6.206527839822229e-05
vista	7.53123807726297e-07
relax	6.472127643064595e-06
cover	7.360607167356648e-05
alive	2.3980135483725463e-05
beech	1.190053152413384e-06
jetty	8.39653229149917e-07
bliss	2.373281345171563e-06
vocal	7.107370975063532e-06
often	0.0002541407058015466
dolly	3.3312212565306255e-07
eight	6.312852121482138e-05
joker	2.657391232219197e-07
since	0.00027788654377218334
event	7.62960864813067e-05
ensue	1.1604657652242168e-06
shunt	2.02715254317809e-06
diver	1.3403076434315154e-06
poser	8.26081433302761e-08
worst	2.025770449108677e-05
sweep	5.7980429210147125e-06
alley	3.2501207465429618e-06
creed	2.5932806238415653e-06
anime	1.9960039061572842e-07
leafy	1.4571197357327037e-06
bosom	2.5242345236620167e-06
dunce	1.307154668950261e-07
stare	5.927547372266417e-06
pudgy	2.3966932289454234e-07
waive	3.6477600770012942e-06
choir	3.225895011382818e-06
stood	6.079096565372311e-05
spoke	3.889055264153285e-05
outgo	1.3313461789010716e-07
delay	3.21716746839229e-05
bilge	3.562433406045784e-07
ideal	3.39008120863582e-05
clasp	9.760278658177413e-07
seize	4.53112864306604e-06
hotly	9.98183112415063e-07
laugh	1.539502376544988e-05
sieve	2.2173649654178007e-06
block	4.385559223010205e-05
meant	5.296593953971751e-05
grape	2.8423247294995234e-06
noose	6.412108757558599e-07
hardy	1.6459537414448278e-06
shied	3.820664434783794e-07
drawl	3.6409464286180084e-07
daisy	5.676031241819146e-07
putty	4.7419451163932537e-07
strut	9.393988739248016e-07
burnt	5.361514877222362e-06
tulip	4.4164206826735606e-07
crick	7.468983653780015e-08
idyll	3.101623738643866e-07
vixen	1.379287834168963e-07
furor	4.0051302278243386e-07
geeky	6.334700970063444e-08
cough	4.075417600688525e-06
naive	4.4447409663916915e-06
shoal	6.543187390661842e-07
stork	2.6661958344220695e-07
bathe	1.2037821954891115e-06
aunty	8.417815692496334e-08
check	5.230667258729227e-05
prime	2.2660691029159353e-05
brass	6.802886828154442e-06
outer	2.4873868242138996e-05
furry	6.281465417146137e-07
razor	2.0223576780153964e-06
elect	8.573085242460366e-06
evict	3.5784391002380287e-07
imply	1.2640920467674731e-05
demur	2.0305997537661825e-07
quota	6.680677483927866e-06
haven	2.2671925421491324e-06
cavil	1.1570834715257661e-07
swear	4.964346580891288e-06
crump	2.370160146369926e-08
dough	4.18935321022218e-06
gavel	3.359154140980536e-07
wagon	6.207300757523626e-06
salon	1.682936556335335e-06
nudge	6.541689342043356e-07
harem	7.032031561493568e-07
pitch	1.2391614855005172e-05
sworn	4.879010466538603e-06
pupil	8.516439638697193e-06
excel	1.2690252412994596e-06
stony	1.5766235992487054e-06
cabin	8.834359196043806e-06
